lang,author,period,year,title,variant,rep,n_ipi,alpha,beta,winner,weibull_delta_aic,geometric_delta_aic,nbinom_delta_aic,lognormal_delta_aic
de,fontane,early,1882,L'Adultera,shuffled,30,8226,0.9950677381604829,6.006772774050763,geometric,1.7087330372960423,0.0,1.769729296094738,1422.0427356103319
de,fontane,early,1882,L'Adultera,shuffled,31,8226,1.003865727646795,6.026546601654109,geometric,1.8231126952596242,0.0,1.787666046540835,1431.4664019109914
de,fontane,early,1882,L'Adultera,shuffled,32,8226,1.0099500730450692,6.043532374591666,geometric,0.8352203914546408,0.0,0.6750237108353758,1429.6649492699798
de,fontane,early,1882,L'Adultera,shuffled,33,8226,1.0006517599469444,6.020799650503453,geometric,1.9949633319702116,0.0,1.998846919479547,1378.3989504384153
de,fontane,early,1882,L'Adultera,shuffled,34,8226,1.0091565708313723,6.0427187424238955,geometric,1.016276547932648,0.0,1.1136835840297863,1405.4246880449646
de,fontane,early,1882,L'Adultera,shuffled,35,8226,0.9973628767266777,6.012570560552042,geometric,1.916852478068904,0.0,1.9711189810768701,1426.9148425271414
de,fontane,early,1882,L'Adultera,shuffled,36,8226,0.9905055419584947,5.994265175301722,geometric,0.915075119555695,0.0,1.1238681027898565,1446.2662597909148
de,fontane,early,1882,L'Adultera,shuffled,37,8226,1.0030419004008324,6.028045287446094,geometric,1.8882665655546589,0.0,1.640487628770643,1196.3797342724138
de,fontane,early,1882,L'Adultera,shuffled,38,8226,0.9963829925881157,6.0098693298573345,geometric,1.8433375531385536,0.0,1.9328622061439091,1434.0325300510885
de,fontane,early,1882,L'Adultera,shuffled,39,8226,0.990395331359631,5.9948727931038,geometric,0.8943318971432745,0.0,0.8209407946269494,1440.7840033529574
de,fontane,early,1882,L'Adultera,shuffled,40,8226,1.0042224770394155,6.029161717260025,geometric,1.7895304066696553,0.0,1.7989262670234893,1438.112892739351
de,fontane,early,1882,L'Adultera,shuffled,41,8226,1.0051772682700224,6.032820328533395,geometric,1.684050838179246,0.0,1.6490074411412934,1485.7727818139101
de,fontane,early,1882,L'Adultera,shuffled,42,8226,0.996199804532677,6.0094978982507286,geometric,1.8267145666250144,0.0,1.9022690774436342,1380.747302406162
de,fontane,early,1882,L'Adultera,shuffled,43,8226,1.003386764963866,6.027908438605452,geometric,1.8633058668929152,0.0,1.7527730672445614,1351.9314593249292
de,fontane,early,1882,L'Adultera,shuffled,44,8226,0.9912925312570103,5.995848285333622,geometric,1.0947732322310912,0.0,0.9959915519139031,1484.9861672201296
de,fontane,early,1882,L'Adultera,shuffled,45,8226,0.9927287226635375,5.99930125391626,geometric,1.3702385865544784,0.0,1.173131378753169,1449.3154869744176
de,fontane,early,1882,L'Adultera,shuffled,46,8226,0.9953385479904302,6.008115878695076,geometric,1.7407366608749726,0.0,1.725695320936211,1436.6809673206662
de,fontane,early,1882,L'Adultera,shuffled,47,8226,1.0013803920284912,6.022700709117258,geometric,1.9772724151844159,0.0,1.935523125997861,1380.774328733518
de,fontane,early,1882,L'Adultera,shuffled,48,8226,1.0050841401795307,6.0325365363343355,geometric,1.697609066410223,0.0,1.8648436972434865,1490.552476867888
de,fontane,early,1882,L'Adultera,shuffled,49,8226,0.9957448239925374,6.008815913895107,geometric,1.7839137316914275,0.0,1.763533328747144,1413.544060113818
de,fontane,early,1882,L'Adultera,bernoulli,0,8226,1.0002372566554083,6.020330983887721,geometric,1.9993344752001576,0.0,1.9948622649244498,1423.6983077069744
de,fontane,early,1882,L'Adultera,bernoulli,1,8226,0.998026782317532,6.013473754191709,geometric,1.9537445634268806,0.0,1.9238428280586959,1414.4331661088436
de,fontane,early,1882,L'Adultera,bernoulli,2,8226,1.0117068865578989,6.049387695284061,geometric,0.4100209178868681,0.0,0.8797215122031048,1468.286098255856
de,fontane,early,1882,L'Adultera,bernoulli,3,8226,1.000155212530178,6.018045862743033,geometric,1.999716584199632,0.0,1.9936914761201479,1522.0513457113993
de,fontane,early,1882,L'Adultera,bernoulli,4,8226,1.0136231877756796,6.054139215713889,nbinom,0.09653024141152855,0.2717891691281693,0.0,1379.1915548086326
de,fontane,early,1882,L'Adultera,bernoulli,5,8226,1.0078232591549803,6.039184115376876,geometric,1.282226699986495,0.0,1.468622309359489,1426.9045862286584
de,fontane,early,1882,L'Adultera,bernoulli,6,8226,1.00240397399343,6.025917315158265,geometric,1.9321530127926962,0.0,1.9876066203723894,1508.8872767758585
de,fontane,early,1882,L'Adultera,bernoulli,7,8226,1.005485673292843,6.030654574466475,geometric,1.6470125774067128,0.0,1.7687524911598302,1464.1664016698487
de,fontane,early,1882,L'Adultera,bernoulli,8,8226,0.9912591333041918,5.995108315945751,geometric,1.076095901466033,0.0,1.3642205582073075,1354.543463861075
de,fontane,early,1882,L'Adultera,bernoulli,9,8226,1.0106873313036457,6.04661928121585,nbinom,0.698808633707813,0.05175914712890517,0.0,1376.2985967910645
de,fontane,early,1882,L'Adultera,bernoulli,10,8226,0.9888563241172128,5.990419778151555,geometric,0.5007521067527705,0.0,0.7077640203351621,1411.8654564821554
de,fontane,early,1882,L'Adultera,bernoulli,11,8226,0.9934196222702402,6.001897001212693,geometric,1.4861737449173233,0.0,1.2022520588798216,1490.7342190253694
de,fontane,early,1882,L'Adultera,bernoulli,12,8226,1.0177846184265014,6.064652162049367,weibull,0.0,1.6628439341875492,0.16473145790951094,1493.730567959472
de,fontane,early,1882,L'Adultera,bernoulli,13,8226,1.014716245596785,6.056364210753271,weibull,0.0,0.5177787440770771,0.32716455770423636,1430.9719036237439
de,fontane,early,1882,L'Adultera,bernoulli,14,8226,0.9928907385963681,6.0005349086551245,geometric,1.3944358914086479,0.0,1.3776170366982115,1425.2576168850792
de,fontane,early,1882,L'Adultera,bernoulli,15,8226,0.996441387785366,6.009332836232894,geometric,1.8496458819499821,0.0,1.765460434704437,1451.0918349756103
de,fontane,early,1882,L'Adultera,bernoulli,16,8226,1.0236746734544044,6.078994299062429,weibull,0.0,4.435345064644935,0.5547887756256387,1467.570296200589
de,fontane,early,1882,L'Adultera,bernoulli,17,8226,1.003951956099517,6.029693047900931,geometric,1.8155697156398674,0.0,1.8800311742234044,1378.4958864870714
de,fontane,early,1882,L'Adultera,bernoulli,18,8226,0.9869742581262599,5.982486236714437,weibull,0.0,0.05746779608307406,0.20851995394332334,1343.4122889093123
de,fontane,early,1882,L'Adultera,bernoulli,19,8226,0.9989960463741119,6.016257235220267,geometric,1.9881131120491773,0.0,1.9360150765278377,1479.1387484109873
de,fontane,early,1882,L'Adultera,bernoulli,20,8226,0.992938722806286,6.000475528277038,geometric,1.406017838009575,0.0,1.3033497007127153,1498.2482608357532
de,fontane,early,1882,L'Adultera,bernoulli,21,8226,1.0230203831370743,6.078476499580615,nbinom,1.7760211117274594,6.012814922985854,0.0,1291.5948811569106
de,fontane,early,1882,L'Adultera,bernoulli,22,8226,0.9971093349753535,6.01265382394763,geometric,1.9006301497865934,0.0,1.8238424484734423,1393.9078681745377
de,fontane,early,1882,L'Adultera,bernoulli,23,8226,1.002561083530615,6.026728095050181,geometric,1.9221179798041703,0.0,1.8545087213860825,1435.266070826925
de,fontane,early,1882,L'Adultera,bernoulli,24,8226,0.987603670711489,5.987183431329701,geometric,0.14482952882826794,0.0,0.06360423090518452,1374.917120457052
de,fontane,early,1882,L'Adultera,bernoulli,25,8226,0.9926501130792822,6.000938162767381,geometric,1.3504221786206472,0.0,1.3909489557263441,1353.4723497089071
de,fontane,early,1882,L'Adultera,bernoulli,26,8226,0.9903693657594466,5.994134766848195,geometric,0.8819315815708251,0.0,1.2710454015104915,1489.7943467472287
de,fontane,early,1882,L'Adultera,bernoulli,27,8226,1.0076490028038876,6.038621919970184,geometric,1.313597060579923,0.0,1.4126829469460063,1451.3187752561644
de,fontane,early,1882,L'Adultera,bernoulli,28,8226,1.0144728329517854,6.0564861559282335,weibull,0.0,0.4336023257492343,0.3785488627909217,1427.0730529046123
de,fontane,early,1882,L'Adultera,bernoulli,29,8226,1.0012205685114357,6.022894529842475,geometric,1.9822305691923248,0.0,1.9421075017817202,1378.1760724890046
de,fontane,early,1882,L'Adultera,bernoulli,30,8226,0.9954079482828673,6.00750593302106,geometric,1.7462194480685866,0.0,1.8461231029723422,1322.3059060017113
de,fontane,early,1882,L'Adultera,bernoulli,31,8226,0.9902323367336205,5.991149595236687,geometric,0.8564134829721297,0.0,0.7272347084144712,1411.6598750716803
de,fontane,early,1882,L'Adultera,bernoulli,32,8226,1.0168117006393596,6.06210443834067,nbinom,0.08802851847576676,1.392594574514078,0.0,1353.7298442196625
de,fontane,early,1882,L'Adultera,bernoulli,33,8226,0.9980041152811249,6.01488896029989,geometric,1.9528635738533922,0.0,1.9028096522233682,1489.0530632637237
de,fontane,early,1882,L'Adultera,bernoulli,34,8226,1.021866205357973,6.074988964109981,weibull,0.0,3.52768167440081,0.5098771971534006,1388.5968070003291
de,fontane,early,1882,L'Adultera,bernoulli,35,8226,1.0150630789843227,6.058924467995625,nbinom,0.7935072751351981,1.4758180437929695,0.0,1293.82666151163
de,fontane,early,1882,L'Adultera,bernoulli,36,8226,1.000812709421231,6.02171215260526,geometric,1.9921053335347096,0.0,1.9498944049046258,1390.619764902338
de,fontane,early,1882,L'Adultera,bernoulli,37,8226,1.0042423151049737,6.02979251918899,geometric,1.7886080999232945,0.0,1.817978810693603,1518.1068588440248
de,fontane,early,1882,L'Adultera,bernoulli,38,8226,0.9982130418357141,6.014685431274509,geometric,1.9619640638265992,0.0,1.9605545722151874,1403.227628866778
de,fontane,early,1882,L'Adultera,bernoulli,39,8226,0.998749402363875,6.01461348744207,geometric,1.9812266208900837,0.0,1.996269825278432,1376.8625288523472
de,fontane,early,1882,L'Adultera,bernoulli,40,8226,1.0053931137312249,6.032534046753915,geometric,1.6568152473773807,0.0,1.7219017158349743,1398.1131345474932
de,fontane,early,1882,L'Adultera,bernoulli,41,8226,1.0146170608726657,6.054780397319908,nbinom,0.37279896988911787,0.8770114574217587,0.0,1427.2887987681534
de,fontane,early,1882,L'Adultera,bernoulli,42,8226,1.010582667649663,6.04626323227904,geometric,0.6919654164812528,0.0,0.9677230093875551,1438.6212629778965
de,fontane,early,1882,L'Adultera,bernoulli,43,8226,1.0011470206854027,6.023059603682253,geometric,1.9844026306454907,0.0,1.9887301357084652,1418.2743167371518
de,fontane,early,1882,L'Adultera,bernoulli,44,8226,1.0075447072316177,6.0385820504782615,geometric,1.3331664117213222,0.0,1.362068582289794,1509.8779572607891
de,fontane,early,1882,L'Adultera,bernoulli,45,8226,0.9982268489283033,6.013743901039274,geometric,1.9624810377863469,0.0,1.9762866999517428,1400.046959879648
de,fontane,early,1882,L'Adultera,bernoulli,46,8226,0.9994361646671048,6.0177550182542765,geometric,1.9961984361580107,0.0,1.9901068808248965,1408.8841335953693
de,fontane,early,1882,L'Adultera,bernoulli,47,8226,1.0100822704520926,6.045443862244099,geometric,0.8051609604735859,0.0,0.6354946687279153,1449.4672244974863
de,fontane,early,1882,L'Adultera,bernoulli,48,8226,1.0057955613698122,6.033704948195238,geometric,1.602699146809755,0.0,1.5288754687207984,1414.7235885629052
de,fontane,early,1882,L'Adultera,bernoulli,49,8226,1.0033347720023624,6.028536935891603,geometric,1.870085153648688,0.0,1.9585743062270922,1560.343801823532
de,fontane,late,1898,Der_Stechlin,real,0,23669,1.715581547185677,6.673470813038525,nbinom,640.4001000385906,9694.607022307377,0.0,2924.2405014614196
de,fontane,late,1898,Der_Stechlin,shuffled,0,23669,0.9984365468859859,5.918692307816271,geometric,1.9163686396204866,0.0,1.9362220218172297,4016.4094528209243
de,fontane,late,1898,Der_Stechlin,shuffled,1,23669,0.9973376691177107,5.915560548178247,geometric,1.7572873068857007,0.0,1.7458898584591225,3977.350773641141
de,fontane,late,1898,Der_Stechlin,shuffled,2,23669,0.9983490519734189,5.918513732281818,geometric,1.9069120392668992,0.0,1.8590469876071438,4030.909349894733
de,fontane,late,1898,Der_Stechlin,shuffled,3,23669,0.9983899067191407,5.918108321015059,geometric,1.9113646959303878,0.0,1.8880266426422168,3994.251043365366
de,fontane,late,1898,Der_Stechlin,shuffled,4,23669,1.0007482623443975,5.9238217444794365,geometric,1.9808928911515977,0.0,1.9542038547806442,4043.1889441385865
de,fontane,late,1898,Der_Stechlin,shuffled,5,23669,0.9884849961005757,5.892613195713439,nbinom,0.3332864549010992,2.9119517185608856,0.0,3998.4333695530077
de,fontane,late,1898,Der_Stechlin,shuffled,6,23669,0.9924109102579884,5.902350986355131,geometric,0.022274788439972326,0.0,0.05793927953345701,4194.959376775805
de,fontane,late,1898,Der_Stechlin,shuffled,7,23669,0.9956719362081756,5.911051601733352,geometric,1.3589178279216867,0.0,1.3465995121805463,4132.224911758065
de,fontane,late,1898,Der_Stechlin,shuffled,8,23669,0.9975794340216506,5.915938382733257,geometric,1.799793167912867,0.0,1.770573134883307,4062.1403476140986
de,fontane,late,1898,Der_Stechlin,shuffled,9,23669,1.003121189176733,5.929776047940353,geometric,1.6691225808754098,0.0,1.6234598089649808,4135.675999904226
de,fontane,late,1898,Der_Stechlin,shuffled,10,23669,0.9916099600986412,5.899790987502843,weibull,0.0,0.4347618029860314,0.06418813011259772,3837.1918725403375
de,fontane,late,1898,Der_Stechlin,shuffled,11,23669,1.0051394582289448,5.934702873973253,geometric,1.100264520762721,0.0,0.7810976287291851,3978.4649180990236
de,fontane,late,1898,Der_Stechlin,shuffled,12,23669,0.9978472692249931,5.917169061627172,geometric,1.841154961148277,0.0,1.9087795885279775,4004.1630587018735
de,fontane,late,1898,Der_Stechlin,shuffled,13,23669,0.9940363738682552,5.907274306053552,geometric,0.775893441576045,0.0,1.003222279396141,4037.0095902369067
de,fontane,late,1898,Der_Stechlin,shuffled,14,23669,0.9943271391069866,5.907784687304873,geometric,0.8934125417727046,0.0,0.9985311967902817,4012.3460651998175
de,fontane,late,1898,Der_Stechlin,shuffled,15,23669,1.0018729181517936,5.927301678564749,geometric,1.8797208865580615,0.0,1.645371844759211,3906.470347888797
de,fontane,late,1898,Der_Stechlin,shuffled,16,23669,1.000108237303506,5.922690421600114,geometric,1.999603469739668,0.0,1.9864316562598106,4303.665788843413
de,fontane,late,1898,Der_Stechlin,shuffled,17,23669,1.0018276834568018,5.926830493288831,geometric,1.8862480984826107,0.0,1.8678193812665995,4057.3279687059985
de,fontane,late,1898,Der_Stechlin,shuffled,18,23669,0.9976648209629992,5.916743596973933,geometric,1.8132185973227024,0.0,1.8711162953695748,4037.424699790019
de,fontane,late,1898,Der_Stechlin,shuffled,19,23669,1.0020965687739345,5.92759792133419,geometric,1.8505146842508111,0.0,1.8021941597689874,4129.0201093116775
de,fontane,late,1898,Der_Stechlin,shuffled,20,23669,0.9978435602573335,5.91696328297729,geometric,1.8414921077492181,0.0,1.6913936116616242,4033.979064858868
de,fontane,late,1898,Der_Stechlin,shuffled,21,23669,1.001066994233418,5.925476881626673,geometric,1.9613605029298924,0.0,1.9999901226256043,4063.294614074024
de,fontane,late,1898,Der_Stechlin,shuffled,22,23669,1.0016509218593903,5.9266031522212,geometric,1.9067129952600226,0.0,1.7711806563893333,3919.4565896144486
de,fontane,late,1898,Der_Stechlin,shuffled,23,23669,0.988972721089363,5.893680180033849,weibull,0.0,2.202995582803851,0.13237216402194463,4051.8578430373163
de,fontane,late,1898,Der_Stechlin,shuffled,24,23669,1.0013829571207407,5.925786626589679,geometric,1.9347050921642222,0.0,1.9116130713373423,3917.0831256339443
de,fontane,late,1898,Der_Stechlin,shuffled,25,23669,0.9982358517601853,5.918273831799375,geometric,1.8941139920498244,0.0,1.7958197685074992,4180.354999118281
de,fontane,late,1898,Der_Stechlin,shuffled,26,23669,0.9932919244231095,5.905120313680763,geometric,0.4573036538204178,0.0,0.4192039404879324,4176.827168895048
de,fontane,late,1898,Der_Stechlin,shuffled,27,23669,1.0002934407197848,5.922955579317575,geometric,1.9970485016237944,0.0,1.9784221382869873,3897.5739640682004
de,fontane,late,1898,Der_Stechlin,shuffled,28,23669,1.0057502175314053,5.937323874256333,geometric,0.8846089281432796,0.0,0.9989037584455218,4237.8523377352685
de,fontane,late,1898,Der_Stechlin,shuffled,29,23669,1.003675264007982,5.932082994435357,geometric,1.540441765653668,0.0,1.4093809826590586,4055.5600981746684
de,fontane,late,1898,Der_Stechlin,shuffled,30,23669,1.0119448843564416,5.952802084062807,weibull,0.0,2.7693163549993187,0.5274633181688841,4255.694215971016
de,fontane,late,1898,Der_Stechlin,shuffled,31,23669,0.9937847065445143,5.906347202924049,geometric,0.6673128007387277,0.0,0.7748925600608345,3881.645262289734
de,fontane,late,1898,Der_Stechlin,shuffled,32,23669,0.9982093562738211,5.917752940461204,geometric,1.8914965596341062,0.0,1.5743916057108436,4251.491585652984
de,fontane,late,1898,Der_Stechlin,shuffled,33,23669,1.0147576196623282,5.959857871279063,nbinom,0.08692244556732476,5.389875678345561,0.0,4089.850138282927
de,fontane,late,1898,Der_Stechlin,shuffled,34,23669,1.009148484671106,5.945796174665754,weibull,0.0,0.8255071375169791,0.15928318208898418,3973.423931806494
de,fontane,late,1898,Der_Stechlin,shuffled,35,23669,0.9971627889105278,5.914786038897578,geometric,1.7252843517053407,0.0,1.6862835788342636,4163.429727513605
de,fontane,late,1898,Der_Stechlin,shuffled,36,23669,1.0004043975105392,5.923748761039963,geometric,1.994388984690886,0.0,1.950452592165675,3892.2086136497674
de,fontane,late,1898,Der_Stechlin,shuffled,37,23669,1.0031395997553,5.9304352391244635,geometric,1.6672383326222189,0.0,1.7960812404053286,4271.495354854473
de,fontane,late,1898,Der_Stechlin,shuffled,38,23669,1.0069290537031528,5.940397350202045,geometric,0.37718298484105617,0.0,0.3022024037200026,4137.469021870027
de,fontane,late,1898,Der_Stechlin,shuffled,39,23669,0.9896508270018644,5.895663270805291,weibull,0.0,1.7155091816093773,0.612061717081815,3941.216952158691
de,fontane,late,1898,Der_Stechlin,shuffled,40,23669,0.9984210358899603,5.918779038687667,geometric,1.914671531820204,0.0,1.9528198704938404,4051.337318121863
de,fontane,late,1898,Der_Stechlin,shuffled,41,23669,1.000751563991384,5.924673529550276,geometric,1.980807047279086,0.0,1.9913025098794606,4159.6549900256505
de,fontane,late,1898,Der_Stechlin,shuffled,42,23669,1.0093404444392455,5.946234540013929,weibull,0.0,0.9353739139332902,0.23555666508036666,4120.779943148664
de,fontane,late,1898,Der_Stechlin,shuffled,43,23669,1.006645799959697,5.939106573303532,geometric,0.5108859195897821,0.0,0.7368977723817807,4189.767091840069
de,fontane,late,1898,Der_Stechlin,shuffled,44,23669,0.992410446470669,5.902911857449625,geometric,0.009803970984648913,0.0,0.2528555428434629,3909.6929480083345
de,fontane,late,1898,Der_Stechlin,shuffled,45,23669,1.004737464476515,5.933628222658781,geometric,1.237774672510568,0.0,1.1047463857685216,4023.7430881155306
de,fontane,late,1898,Der_Stechlin,shuffled,46,23669,1.0009236012370146,5.924691297881386,geometric,1.9709641890367493,0.0,1.9777303262380883,4084.5095437277923
de,fontane,late,1898,Der_Stechlin,shuffled,47,23669,1.0096574009682633,5.94729499818218,weibull,0.0,1.1495195899915416,0.10529564559692517,3914.259367042483
de,fontane,late,1898,Der_Stechlin,shuffled,48,23669,1.0097075006736311,5.946089171003289,nbinom,0.11247131403069943,1.2824435325164814,0.0,4191.479918065394
de,fontane,late,1898,Der_Stechlin,shuffled,49,23669,1.0012517630202606,5.925784061621457,geometric,1.9466410632885527,0.0,1.9562457867432386,4049.4596317089745
de,fontane,late,1898,Der_Stechlin,bernoulli,0,23669,0.9982373375239411,5.917842326691135,geometric,1.8937486353970598,0.0,1.9160386915900744,4060.7072811702965
de,fontane,late,1898,Der_Stechlin,bernoulli,1,23669,1.0014877313682198,5.926013389418483,geometric,1.92434877587948,0.0,1.7892324381973594,4021.8468663563253
de,fontane,late,1898,Der_Stechlin,bernoulli,2,23669,0.9942320390495888,5.907847684162837,geometric,0.8518966226256453,0.0,1.1280979868315626,3920.0129107907414
de,fontane,late,1898,Der_Stechlin,bernoulli,3,23669,0.9992476428456717,5.920528775248056,geometric,1.980726585170487,0.0,1.921259560098406,4048.8875499902642
de,fontane,late,1898,Der_Stechlin,bernoulli,4,23669,1.0042066986758487,5.933535417784612,geometric,1.3962686619197484,0.0,1.1159737102861982,3928.0321004098514
de,fontane,late,1898,Der_Stechlin,bernoulli,5,23669,0.9942831360814003,5.90709676808984,geometric,0.8728094740072265,0.0,1.0214070965303108,3874.211117218394
de,fontane,late,1898,Der_Stechlin,bernoulli,6,23669,0.9977769581601358,5.916620150813863,geometric,1.8314180297602434,0.0,1.7789167936716694,4084.2935218261555
de,fontane,late,1898,Der_Stechlin,bernoulli,7,23669,1.005433668329224,5.935661726145883,geometric,1.0001608711609151,0.0,1.1044886963209137,4069.7744495446095
de,fontane,late,1898,Der_Stechlin,bernoulli,8,23669,0.9909260907820034,5.898321277471082,weibull,0.0,0.8525153297814541,0.49771295982645825,3944.773889270029
de,fontane,late,1898,Der_Stechlin,bernoulli,9,23669,1.00865399619288,5.943345889483209,nbinom,0.7906707410875242,1.3343836179701611,0.0,3966.2497165405657
de,fontane,late,1898,Der_Stechlin,bernoulli,10,23669,1.0021237710862065,5.927578938414927,geometric,1.8468418793927412,0.0,1.9000341431819834,4061.6572480695613
de,fontane,late,1898,Der_Stechlin,bernoulli,11,23669,0.9969047333906511,5.9137080790265735,geometric,1.670660383766517,0.0,1.7874566966493148,3908.3708448138495
de,fontane,late,1898,Der_Stechlin,bernoulli,12,23669,1.0012284634493114,5.925336153623955,geometric,1.9488455856626388,0.0,1.9866072998556774,4184.941334665578
de,fontane,late,1898,Der_Stechlin,bernoulli,13,23669,0.991710911429939,5.901286099834724,nbinom,0.40771553106606007,0.7657671725901309,0.0,4110.675000543124
de,fontane,late,1898,Der_Stechlin,bernoulli,14,23669,0.9993524800713558,5.921054439869268,geometric,1.9857580421958119,0.0,1.975833631149726,4275.868839502247
de,fontane,late,1898,Der_Stechlin,bernoulli,15,23669,1.006294629161446,5.938297751733035,geometric,0.6533465558313765,0.0,0.5073053677042481,3888.685032952926
de,fontane,late,1898,Der_Stechlin,bernoulli,16,23669,0.9958736397258571,5.912128602165394,geometric,1.4179198961355723,0.0,1.4466074122465216,4198.546255626483
de,fontane,late,1898,Der_Stechlin,bernoulli,17,23669,1.0138754191935504,5.956934515700016,weibull,0.0,4.434513605432585,0.27698910850449465,4242.780892248207
de,fontane,late,1898,Der_Stechlin,bernoulli,18,23669,1.006238480954417,5.937989209187426,geometric,0.675709891365841,0.0,0.1932120667770505,3989.482718650077
de,fontane,late,1898,Der_Stechlin,bernoulli,19,23669,0.997030211244251,5.915138130752537,geometric,1.6970374309748877,0.0,1.8143145558133256,3988.533258654963
de,fontane,late,1898,Der_Stechlin,bernoulli,20,23669,1.0055214392525205,5.936401571153366,geometric,0.9603795861476101,0.0,0.4630320102442056,3951.0679595127003
de,fontane,late,1898,Der_Stechlin,bernoulli,21,23669,1.0121508680788485,5.953059600483741,nbinom,1.2860078128287569,4.287001525779488,0.0,3909.87801930774
de,fontane,late,1898,Der_Stechlin,bernoulli,22,23669,0.9983670209519491,5.9183861327968055,geometric,1.908760240272386,0.0,1.9355436770129018,4035.8559802868403
de,fontane,late,1898,Der_Stechlin,bernoulli,23,23669,1.0005031308450625,5.9235783148861,geometric,1.9913326303649228,0.0,1.9199734586291015,3990.6066299889644
de,fontane,late,1898,Der_Stechlin,bernoulli,24,23669,1.004388102649167,5.933741950919069,geometric,1.3479996767709963,0.0,1.4436300876550376,4082.4522115962463
de,fontane,late,1898,Der_Stechlin,bernoulli,25,23669,1.0002498355555511,5.923519250446949,geometric,1.9978741550003178,0.0,1.9986980798421428,4020.345799277071
de,fontane,late,1898,Der_Stechlin,bernoulli,26,23669,1.0062335322293754,5.938260867645866,geometric,0.6941316724696662,0.0,1.0350149081496056,4270.976000219758
de,fontane,late,1898,Der_Stechlin,bernoulli,27,23669,1.0014277870446298,5.92571763849223,geometric,1.9308752510114573,0.0,1.9467198834754527,4218.867961129872
de,fontane,late,1898,Der_Stechlin,bernoulli,28,23669,1.006763052788266,5.9393392290451015,nbinom,0.7118392336415127,0.27166327901068144,0.0,3885.1200379021757
de,fontane,late,1898,Der_Stechlin,bernoulli,29,23669,1.004208722349023,5.932544325778956,geometric,1.4022103496245109,0.0,1.5931589915708173,4238.210376340838
de,fontane,late,1898,Der_Stechlin,bernoulli,30,23669,0.9982480461746687,5.918051822492594,geometric,1.8955821754643694,0.0,1.8197901807143353,4216.701944987406
de,fontane,late,1898,Der_Stechlin,bernoulli,31,23669,1.0064609299698157,5.939168919929032,geometric,0.590186233719578,0.0,0.8197045870183501,4083.7540295915387
de,fontane,late,1898,Der_Stechlin,bernoulli,32,23669,1.0055470698490558,5.936657607112576,geometric,0.9598376977082808,0.0,1.0274853451992385,4162.102601021645
de,fontane,late,1898,Der_Stechlin,bernoulli,33,23669,0.99246195684165,5.90268444609638,geometric,0.03977697915979661,0.0,0.17011263544554822,3958.5876253345923
de,fontane,late,1898,Der_Stechlin,bernoulli,34,23669,1.011385608662404,5.951626255390826,nbinom,0.7513536014012061,3.135822046722751,0.0,3978.9004717184
de,fontane,late,1898,Der_Stechlin,bernoulli,35,23669,1.0027756746738112,5.929677638629498,geometric,1.7373172955412883,0.0,1.6514533993322402,3959.7417856650136
de,fontane,late,1898,Der_Stechlin,bernoulli,36,23669,0.9944470102634497,5.907602870406741,geometric,0.9408562465978321,0.0,1.0969862207421102,4131.82373899073
de,fontane,late,1898,Der_Stechlin,bernoulli,37,23669,0.9957275451231388,5.911547231712884,geometric,1.3765505486226175,0.0,1.2149710312660318,4177.041008692264
de,fontane,late,1898,Der_Stechlin,bernoulli,38,23669,0.9901919224133164,5.897112348187857,nbinom,0.8374773713876493,2.126825833285693,0.0,4294.2490864639985
de,fontane,late,1898,Der_Stechlin,bernoulli,39,23669,1.006038454027467,5.937078910506289,geometric,0.7633184542646632,0.0,0.6371022361563519,4018.0801752285915
de,fontane,late,1898,Der_Stechlin,bernoulli,40,23669,0.9948280685777244,5.909033330816753,geometric,1.0837262043496594,0.0,1.0155580939317588,4140.707905164425
de,fontane,late,1898,Der_Stechlin,bernoulli,41,23669,1.0028924020152292,5.930006882000993,geometric,1.7153527374903206,0.0,1.6183441893954296,4089.8800588646263
de,fontane,late,1898,Der_Stechlin,bernoulli,42,23669,0.9919581799318702,5.901729612588648,weibull,0.0,0.2260395893245004,0.030707147321663797,4068.411228197452
de,fontane,late,1898,Der_Stechlin,bernoulli,43,23669,0.9979047882761387,5.917038134793992,geometric,1.850446901662508,0.0,1.7220275181462057,4085.7040980157326
de,fontane,late,1898,Der_Stechlin,bernoulli,44,23669,1.0047777212166502,5.934697755087679,geometric,1.2255335485679097,0.0,1.259963969961973,4007.3584677693143
de,fontane,late,1898,Der_Stechlin,bernoulli,45,23669,1.0024775454733836,5.927986758310741,geometric,1.7904507739876863,0.0,1.5844130047189537,4041.134760303161
de,fontane,late,1898,Der_Stechlin,bernoulli,46,23669,1.002591231157389,5.928683496302693,geometric,1.7721231460745912,0.0,1.8668020321929362,4014.475527803006
de,fontane,late,1898,Der_Stechlin,bernoulli,47,23669,1.0001388255614039,5.922770070991015,geometric,1.9993423423729837,0.0,1.9982558975170832,4048.466159570846
de,fontane,late,1898,Der_Stechlin,bernoulli,48,23669,0.999589882284177,5.9208528508656,geometric,1.9942454038537107,0.0,1.999927301716525,3993.3710818816908
de,fontane,late,1898,Der_Stechlin,bernoulli,49,23669,0.9970011436606564,5.91505987558126,geometric,1.6910345163778402,0.0,1.828012734069489,3963.901318849763
de,fontane,middle,1895,Effi_Briest,real,0,18086,1.669313980862901,6.57503616968933,nbinom,341.60536568431417,6455.852414435518,0.0,3888.8081385903643
