lang,author,period,year,title,n_tokens,n_types,zm_alpha,zm_c,n_nodes,n_edges,avg_degree,avg_clustering,density,ipi_mean,ipi_median,weibull_disc_alpha,weibull_disc_beta,weibull_disc_loglik,weibull_cont_c,weibull_cont_scale,weibull_cont_ks_stat,weibull_cont_ks_p,pct_dot,pct_comma,pct_semicol,pct_colon,pct_question,pct_excl
de,fontane,early,1882,L'Adultera,53751,8748,1.1659240248585832,4.429711664198418,8748,29806,6.814357567443987,0.3809419805464254,0.0007790508251336443,5.5330658886457575,5.0,1.5946874236403452,6.7375081006684105,-21821.657428738126,1.5934334006995061,6.471792537351886,0.09165770774612703,4.4144075274466635e-58,6.078026455321761,8.0891518297334,0.07627765064836003,0.40743428029245965,0.4130155718033153,0.24185596547040986
de,fontane,middle,1895,Effi_Briest,115228,12018,1.3037008529127387,9.106445656076612,12018,52287,8.701447828257614,0.4673798805434199,0.0007240948513154376,5.369678204135796,5.0,1.6693149387428345,6.575033735530022,-47014.555379378304,1.6670922340255343,6.295279696846766,0.09015575706064893,4.1087711144096364e-123,5.4943242961780125,8.830319019682715,0.5345922865970076,0.26122123095081057,0.49120005554205576,0.08504877286770576
de,fontane,late,1898,Der_Stechlin,152357,16289,1.1689842238304595,2.1850180297820847,16289,69524,8.53631284916201,0.4421167772914161,0.0005240860049829329,5.4360133507964,5.0,1.7155810586760394,6.673465490744384,-61268.23093112583,1.651190650545889,6.260549717820127,0.08578784544379559,2.3791910856374235e-148,5.814632737583439,8.490584613768977,0.41153343791227187,0.28485727600307176,0.43188038619820557,0.10239109460018246
